set_id,point_idx,x_offset,y_offset,z_offset,side,avg_w_center,avg_w_fusion,selection_frequency,avg_rank,ranks,num_selected,num_total
3,36,-0.2637093423329486,-0.39676540655100867,1.6327001361015683,left,2.748881463023917,2.107118529346971,0.0,nan,[],0,6
3,37,2.8673844897043286,0.15431788440826888,2.0601050988871497,left,2.7306229118169054,2.106144724534726,0.16666666666666666,5.0,[5],1,6
3,38,2.247182518104701,0.8026331902216739,1.1333234547985178,right,2.8199829714165303,2.1076749892396824,0.5,0.0,"[0, 0, 0]",3,6
3,39,1.638919225991208,0.07503938899679541,1.2973810080470158,left,2.7304291925533466,2.1062664501362565,0.0,nan,[],0,6
3,40,1.3614803555341437,0.7770253843096413,0.29618165575305505,left,2.717779589475796,2.1073619805500323,0.0,nan,[],0,6
3,41,0.104887651374586,0.14092611356248164,1.064792267503957,left,2.7087865043516746,2.1051709197224806,0.16666666666666666,5.0,[5],1,6
3,42,0.6834270779037968,0.7430185022699336,0.3524973967936878,right,2.733889079328572,2.1086766170465636,0.0,nan,[],0,6
3,43,1.1127516010761473,0.2912778929545593,0.3461460510949342,left,2.726272930086284,2.1051709197224806,0.3333333333333333,3.0,"[2, 4]",2,6
3,44,1.4149362884072678,0.48819085838769616,2.1671625421741227,left,2.7477877759284155,2.1051709197224806,0.3333333333333333,2.5,"[3, 2]",2,6
3,45,0.47076890920145464,-0.17254843857858126,1.9482990152634343,left,2.7214365241879244,2.1051709197224806,0.0,nan,[],0,6
3,46,1.5931036389854816,0.7493735047775427,0.4861804263706386,right,2.7774725351324974,2.107233094619,0.16666666666666666,1.0,[1],1,6
3,47,3.9179171604650618,0.34609947881213254,1.7684766443463078,right,2.7249981190322807,2.107118529346971,0.0,nan,[],0,6
3,48,1.518744302225548,-0.24424601395785994,2.2555504234250483,right,2.704395688032676,2.107867609971775,0.0,nan,[],0,6
3,49,-0.207395406488309,0.0035437620580696105,2.1473631450976205,right,2.763918986756392,2.1067644185061547,0.16666666666666666,3.0,[3],1,6
4,0,-0.13671138299028185,0.945515358211261,1.9850094586934222,left,2.7132797469138463,2.111357444412038,0.16666666666666666,0.0,[0],1,6
