set_id,num_patches,distance,center_score,fusion_score,patches
0,3,20,0.39095550775527954,0.10000000149011612,"[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.795658197965524, 'y_offset': 0.3608610210337706, 'z_offset': 0.46313026805144253, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.5187528412272484, 'y_offset': 0.5749952444184561, 'z_offset': 1.4213285838601908, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
0,4,20,0.47397372126579285,0.10000000149011612,"[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.795658197965524, 'y_offset': 0.3608610210337706, 'z_offset': 0.46313026805144253, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.5187528412272484, 'y_offset': 0.5749952444184561, 'z_offset': 1.4213285838601908, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.402648012776778, 'y_offset': 0.013909459206008501, 'z_offset': 2.0194970073978173, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
0,1,25,0.6833428144454956,0.10000000149011612,"[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}]"
0,2,25,0.642048180103302,0.10000000149011612,"[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.795658197965524, 'y_offset': 0.3608610210337706, 'z_offset': 0.46313026805144253, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}]"
0,3,25,0.607904851436615,0.0,"[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.795658197965524, 'y_offset': 0.3608610210337706, 'z_offset': 0.46313026805144253, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.5187528412272484, 'y_offset': 0.5749952444184561, 'z_offset': 1.4213285838601908, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
0,4,25,0.5548650622367859,0.10000000149011612,"[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.795658197965524, 'y_offset': 0.3608610210337706, 'z_offset': 0.46313026805144253, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.5187528412272484, 'y_offset': 0.5749952444184561, 'z_offset': 1.4213285838601908, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.402648012776778, 'y_offset': 0.013909459206008501, 'z_offset': 2.0194970073978173, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
0,1,30,0.44494256377220154,0.0,"[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}]"
0,2,30,0.355460524559021,0.0,"[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.795658197965524, 'y_offset': 0.3608610210337706, 'z_offset': 0.46313026805144253, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}]"
0,3,30,0.0,0.0,"[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.795658197965524, 'y_offset': 0.3608610210337706, 'z_offset': 0.46313026805144253, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.5187528412272484, 'y_offset': 0.5749952444184561, 'z_offset': 1.4213285838601908, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
0,4,30,0.38112401962280273,0.10000000149011612,"[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.795658197965524, 'y_offset': 0.3608610210337706, 'z_offset': 0.46313026805144253, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.5187528412272484, 'y_offset': 0.5749952444184561, 'z_offset': 1.4213285838601908, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.402648012776778, 'y_offset': 0.013909459206008501, 'z_offset': 2.0194970073978173, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,1,5,0.6627219915390015,0.10000000149011612,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
1,2,5,0.7028757333755493,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}]"
1,3,5,0.6830439567565918,0.0,"[{'x_offset': 1.152795191179452, 'y_offset': 0.7482069766822916, 'z_offset': 0.7444554981445928, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.629796333600575, 'y_offset': 0.27929972585522755, 'z_offset': 1.1144263285715537, 'patch_size': 0.2, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7660186463264442, 'y_offset': -0.3734900264142933, 'z_offset': 1.4603103974586689, 'patch_size': 0.2, 'side': 'left', 'stabilize_anchor': False}]"
