set_id,distance,num_points,score_center,score_fusion,point_idx,points
0,20,3,0.5050821304321289,0.10000000149011612,"[20, 4, 38]","[{'x_offset': -0.8684221672003253, 'y_offset': 0.7737837239076517, 'z_offset': 0.03310868424210214, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.02874481168660925, 'y_offset': -0.015149922571029095, 'z_offset': 2.2406581285081875, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
0,20,4,0.47979724407196045,0.0,"[20, 4, 38, 45]","[{'x_offset': -0.8684221672003253, 'y_offset': 0.7737837239076517, 'z_offset': 0.03310868424210214, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.02874481168660925, 'y_offset': -0.015149922571029095, 'z_offset': 2.2406581285081875, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.795658197965524, 'y_offset': 0.3608610210337706, 'z_offset': 0.46313026805144253, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
0,20,5,0.388827919960022,0.0,"[20, 4, 38, 45, 7]","[{'x_offset': -0.8684221672003253, 'y_offset': 0.7737837239076517, 'z_offset': 0.03310868424210214, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.02874481168660925, 'y_offset': -0.015149922571029095, 'z_offset': 2.2406581285081875, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.795658197965524, 'y_offset': 0.3608610210337706, 'z_offset': 0.46313026805144253, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7507358539129805, 'y_offset': 0.6402135541162219, 'z_offset': 0.6413543218277976, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
0,20,6,0.0,0.0,"[20, 4, 38, 45, 7, 11]","[{'x_offset': -0.8684221672003253, 'y_offset': 0.7737837239076517, 'z_offset': 0.03310868424210214, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.02874481168660925, 'y_offset': -0.015149922571029095, 'z_offset': 2.2406581285081875, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.795658197965524, 'y_offset': 0.3608610210337706, 'z_offset': 0.46313026805144253, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7507358539129805, 'y_offset': 0.6402135541162219, 'z_offset': 0.6413543218277976, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.5187528412272484, 'y_offset': 0.5749952444184561, 'z_offset': 1.4213285838601908, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
0,25,1,0.7029664516448975,0.10000000149011612,[38],"[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
0,25,2,0.6066279411315918,0.10000000149011612,"[38, 12]","[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.4292628591352976, 'y_offset': 0.15186182848523233, 'z_offset': 1.4399026350771353, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
0,25,3,0.5828390121459961,0.10000000149011612,"[38, 12, 39]","[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.4292628591352976, 'y_offset': 0.15186182848523233, 'z_offset': 1.4399026350771353, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.2933851135410652, 'y_offset': 0.8415940561223156, 'z_offset': 0.801928660059161, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
0,25,4,0.46181321144104004,0.10000000149011612,"[38, 12, 39, 10]","[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.4292628591352976, 'y_offset': 0.15186182848523233, 'z_offset': 1.4399026350771353, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.2933851135410652, 'y_offset': 0.8415940561223156, 'z_offset': 0.801928660059161, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.2484496085859256, 'y_offset': -0.4793012693176042, 'z_offset': 1.523312451737624, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
0,25,5,0.4605400860309601,0.0,"[38, 12, 39, 10, 11]","[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.4292628591352976, 'y_offset': 0.15186182848523233, 'z_offset': 1.4399026350771353, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.2933851135410652, 'y_offset': 0.8415940561223156, 'z_offset': 0.801928660059161, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.2484496085859256, 'y_offset': -0.4793012693176042, 'z_offset': 1.523312451737624, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.5187528412272484, 'y_offset': 0.5749952444184561, 'z_offset': 1.4213285838601908, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
0,25,6,0.4282483756542206,0.0,"[38, 12, 39, 10, 11, 28]","[{'x_offset': 1.2867880192978216, 'y_offset': 0.8891612314167845, 'z_offset': 1.893938013308889, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.4292628591352976, 'y_offset': 0.15186182848523233, 'z_offset': 1.4399026350771353, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.2933851135410652, 'y_offset': 0.8415940561223156, 'z_offset': 0.801928660059161, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.2484496085859256, 'y_offset': -0.4793012693176042, 'z_offset': 1.523312451737624, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.5187528412272484, 'y_offset': 0.5749952444184561, 'z_offset': 1.4213285838601908, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.16718101008647424, 'y_offset': -0.622036539005686, 'z_offset': 1.9766442092796024, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
