mode,probe_id,distance,center_det_rate,fusion_det_rate,center_exist_prob,fusion_exist_prob,points
benign,-1,5,1.0,1.0,0.6678860187530518,0.10000000149011612,[]
attack,0,5,1.0,0.0,0.6181603670120239,0.0,"[{'x_offset': -0.2740231279582136, 'y_offset': -0.5755098009108315, 'z_offset': 0.9360047523279185, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.40722803953630393, 'y_offset': 0.3369412968732164, 'z_offset': 0.09328718651979381, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.6297505599480471, 'y_offset': 0.3726309147032736, 'z_offset': 1.5792873964853735, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.6650655681757813, 'y_offset': 0.11479720111499303, 'z_offset': 1.7104710955849167, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.0565401986453233, 'y_offset': 0.8546693737324536, 'z_offset': 0.673112354550729, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 3.4431396817286846, 'y_offset': -0.4849622081318371, 'z_offset': 2.2427631527618415, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.8865763262976608, 'y_offset': -0.326495096343675, 'z_offset': 2.1852965678431424, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.2538129992305945, 'y_offset': -0.6826668459807036, 'z_offset': 1.1778744667802181, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.874313328512768, 'y_offset': 0.2725219926944531, 'z_offset': 0.7870968999123508, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.7095032929164965, 'y_offset': -0.24922230974955745, 'z_offset': 0.018642188152431703, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.453469620953337, 'y_offset': 0.2751602334961454, 'z_offset': 1.586146788030773, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.911887759717332, 'y_offset': 0.8714309617102882, 'z_offset': 2.481862518775024e-05, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.3788691491100256, 'y_offset': -0.42607001819858886, 'z_offset': 1.781259966607783, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.6234768508696864, 'y_offset': 0.8356545394847621, 'z_offset': 0.5459320905140088, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.32354810564212433, 'y_offset': 0.35060780630136, 'z_offset': 1.9930700333570275, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.4091962808203737, 'y_offset': 0.7783762380939181, 'z_offset': 1.7380595535444128, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.31844471365984195, 'y_offset': 0.6443370428570379, 'z_offset': 0.6218158099452088, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.7014722373296963, 'y_offset': 0.40946432758248497, 'z_offset': 1.2645086089979465, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.1006162837611776, 'y_offset': -0.37480718636811494, 'z_offset': 0.18197111260858992, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.4482191050973872, 'y_offset': -0.21083534725249092, 'z_offset': 1.4862522680563026, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.227735839760344, 'y_offset': 0.6533908010446927, 'z_offset': 2.256955387354981, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.3219604440185675, 'y_offset': -0.21750400903185052, 'z_offset': 1.8633139361298634, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.3535752524757594, 'y_offset': 0.7060902748619258, 'z_offset': 0.13893381918736464, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.5781781820113121, 'y_offset': -0.3999644977719454, 'z_offset': 1.317434708569452, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.3499654982653073, 'y_offset': -0.36314897951298963, 'z_offset': 1.654564324256148, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.2953700339831595, 'y_offset': 0.5103077594243393, 'z_offset': 0.3270112770178883, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3338268151050058, 'y_offset': -0.3984828787232698, 'z_offset': 1.1253763543584518, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.2766317745364404, 'y_offset': 0.9611596706015997, 'z_offset': 1.40127132059789, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.9277295797743195, 'y_offset': 0.8589571779277922, 'z_offset': 2.0771266824156633, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.4655977088728577, 'y_offset': 0.3328008850365769, 'z_offset': 1.9956031942253853, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.21924441303796716, 'y_offset': 0.4385119125953685, 'z_offset': 1.9056801117934543, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 9.59320582714085e-05, 'y_offset': 0.8419626455851439, 'z_offset': 2.0396459082134863, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.4551349665661335, 'y_offset': 0.12010537394703313, 'z_offset': 1.0771347609979338, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.4016907472699396, 'y_offset': 0.7806195147526445, 'z_offset': 0.5174462212427289, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.2345485693119418, 'y_offset': 0.2100479525077994, 'z_offset': 0.8912117995018735, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.09464947045611094, 'y_offset': 0.16114370485258, 'z_offset': 0.10700651269545187, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.0805540140810144, 'y_offset': 0.4749757364006446, 'z_offset': 0.4037873185659841, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.3584640648379287, 'y_offset': -0.002629095337753573, 'z_offset': 1.853474066120722, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7820752521895464, 'y_offset': 0.9633281034792007, 'z_offset': 2.222735659757979, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.6440001450279106, 'y_offset': -0.6814708392911576, 'z_offset': 1.621684326022791, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.4050891461704538, 'y_offset': -0.08769825774307971, 'z_offset': 2.264433101089404, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.4461463006855926, 'y_offset': 0.08751709665339891, 'z_offset': 1.5510917082097975, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.29368978013412894, 'y_offset': -0.6520370328533919, 'z_offset': 1.6604205809386883, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.515531176567667, 'y_offset': 0.14711205307513797, 'z_offset': 0.06996136569723367, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.5038521027472953, 'y_offset': 0.4197815025097522, 'z_offset': 1.3394689552393086, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.3942357445940563, 'y_offset': 0.28435599468699424, 'z_offset': 2.2031700526866365, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.4421834733038565, 'y_offset': 0.7371919109200604, 'z_offset': 0.09556015664770187, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.311658408233811, 'y_offset': 0.7149753111328185, 'z_offset': 1.6186021020697396, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.18777905946813434, 'y_offset': 0.617425950343609, 'z_offset': 2.0840329118375687, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.5048212694389362, 'y_offset': -0.5504569702041463, 'z_offset': 1.62109726718994, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
attack,1,5,1.0,0.0,0.6221667528152466,0.0,"[{'x_offset': 2.2927588511823176, 'y_offset': 0.7368390505392648, 'z_offset': 2.1477935673438715, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.4404133835311423, 'y_offset': 0.7167093186930384, 'z_offset': 1.3457890147751779, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.40248866633221003, 'y_offset': 0.7978915661238626, 'z_offset': 2.0345567348619977, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.4743065280876143, 'y_offset': -0.3795668309288976, 'z_offset': 0.8106724425184415, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.7131362641827166, 'y_offset': -0.05550298250724495, 'z_offset': 1.8110691843369486, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.3101429602275183, 'y_offset': 0.6030026200639074, 'z_offset': 0.5594546952802318, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.198401347278639, 'y_offset': 0.7735177643285254, 'z_offset': 2.0853106852403687, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.8455039705654057, 'y_offset': 0.8010141457208286, 'z_offset': 0.017143622829776828, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.021971268211322448, 'y_offset': 0.8235470125476321, 'z_offset': 0.3669476309753952, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.0894729316128395, 'y_offset': 0.14973938684614374, 'z_offset': 1.4882610058308692, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.8061063951545757, 'y_offset': 0.6080667115040499, 'z_offset': 1.761602759552717, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 3.388730122865553, 'y_offset': 0.13951385598326693, 'z_offset': 0.34428586356921237, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.15080797718768657, 'y_offset': -0.5439720849286065, 'z_offset': 1.1946912754153363, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.4535593628862, 'y_offset': 0.2527821168124107, 'z_offset': 0.17236182531577152, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.9126412600913554, 'y_offset': 0.5061380291491475, 'z_offset': 0.40459921570515955, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.3147427153744564, 'y_offset': -0.6790797158464473, 'z_offset': 2.042871485581217, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.007707218928112103, 'y_offset': 0.7541160585491387, 'z_offset': 1.90152471886379, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.4597954860265507, 'y_offset': 0.9664658747338373, 'z_offset': 0.6758901247529496, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.737801096831319, 'y_offset': 0.876877044040631, 'z_offset': 0.8928084159964533, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.2115380912612539, 'y_offset': -0.5609708955829085, 'z_offset': 1.9643008604188483, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.696919644988813, 'y_offset': -0.416657742309426, 'z_offset': 2.061189290672879, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.007453019259953564, 'y_offset': 0.4822710891290223, 'z_offset': 2.288176477679882, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.36068786845417666, 'y_offset': 0.03557864513516429, 'z_offset': 0.19034745413553741, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.6339578546590754, 'y_offset': -0.48405517411934407, 'z_offset': 1.4775920154066247, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.0682267270114486, 'y_offset': 0.14131284982649206, 'z_offset': 1.8930494607341743, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.4944055008418324, 'y_offset': 0.8590439961510679, 'z_offset': 1.1793975977166165, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.4596459133722639, 'y_offset': 0.4760961724871846, 'z_offset': 1.1174958698793054, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.680402662079434, 'y_offset': 0.8370417267752583, 'z_offset': 1.8874255246089497, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 3.2791805556886082, 'y_offset': 0.8146305853531319, 'z_offset': 1.8505714028554672, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.06033111587948, 'y_offset': -0.5405578432371668, 'z_offset': 1.6963102448829999, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.737011988814095, 'y_offset': 0.8153159449913898, 'z_offset': 1.1675878763557883, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 3.252390931497291, 'y_offset': -0.5375885911567929, 'z_offset': 1.930489234725194, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.9915284922238201, 'y_offset': -0.47608141549030253, 'z_offset': 1.5939448406633423, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.1272976606627956, 'y_offset': 0.13534233495820325, 'z_offset': 1.8766228857927785, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.1415400278929084, 'y_offset': -0.379081383288864, 'z_offset': 1.4622078874215008, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.9580243323526114, 'y_offset': 0.21270234018089518, 'z_offset': 0.7426246617803186, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.20599327453933647, 'y_offset': 0.25525948886885075, 'z_offset': 0.5708827652430859, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.7401251073958273, 'y_offset': -0.035038860951613904, 'z_offset': 1.84269179331375, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.2776767437244287, 'y_offset': -0.2273994094037392, 'z_offset': 1.410822172373762, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.9821318656641385, 'y_offset': 0.23938537214000055, 'z_offset': 2.220497833374926, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.42011854639949797, 'y_offset': 0.7424778641572514, 'z_offset': 0.2665419382276255, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.540145924686454, 'y_offset': 0.4874867248614616, 'z_offset': 1.3858915523453912, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.4816923919833132, 'y_offset': 0.13797204169646882, 'z_offset': 2.095507017546994, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.11749515285800682, 'y_offset': 0.09244742893046753, 'z_offset': 0.09239811199864005, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.31914818604940587, 'y_offset': 0.6650150291105479, 'z_offset': 0.21062750565243624, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.4108957979140504, 'y_offset': 0.21848407734476505, 'z_offset': 0.664402515237334, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.4339529442654206, 'y_offset': 0.117053707332335, 'z_offset': 0.5573293903407988, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 1.148020633612218, 'y_offset': 0.8801207796342807, 'z_offset': 1.9333820728628006, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.7081305800218383, 'y_offset': -0.32556534829285183, 'z_offset': 2.1640400411096232, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.2759887578739266, 'y_offset': -0.2265318497010676, 'z_offset': 1.8685617201833948, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
attack,2,5,1.0,0.0,0.6324520111083984,0.0,"[{'x_offset': 2.6555738799634243, 'y_offset': 0.47546849253729695, 'z_offset': 0.5935339576552845, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.7370559664713867, 'y_offset': 0.12808752422629754, 'z_offset': 0.20377339539892014, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.5842483127291239, 'y_offset': 0.47223969165175794, 'z_offset': 1.5524359616163381, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.2517030314445997, 'y_offset': -0.25253208805135213, 'z_offset': 1.3965610824813834, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.4592887946864401, 'y_offset': 0.5348829662002539, 'z_offset': 2.069590479175316, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.4173859598714693, 'y_offset': -0.537001150429484, 'z_offset': 0.5692661100851699, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.3588021921986266, 'y_offset': -0.09094239639355373, 'z_offset': 1.9958447761731377, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.8529798022606474, 'y_offset': 0.8866825119407729, 'z_offset': 0.24457062143317265, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.009444572597273, 'y_offset': 0.2776071582701677, 'z_offset': 0.4341839832552059, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.1647971700643227, 'y_offset': -0.6485781628289803, 'z_offset': 2.16000164087861, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.7462691462084114, 'y_offset': -0.41411503129879734, 'z_offset': 1.7156962337279427, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.9472297367163112, 'y_offset': -0.5558591918937059, 'z_offset': 1.9670791611694616, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.465757301598156, 'y_offset': 0.5351468723815545, 'z_offset': 1.0659858214045452, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.9749412511682962, 'y_offset': 0.46049925337179065, 'z_offset': 0.8795154962921344, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.8302123882719346, 'y_offset': 0.3502534514682065, 'z_offset': 0.6306609195032142, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.9234597908770632, 'y_offset': -0.5921999803600861, 'z_offset': 2.290985264115362, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.5109937150695978, 'y_offset': 0.28950306357340616, 'z_offset': 0.11757733329018104, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.9123152345658094, 'y_offset': -0.5135734953922566, 'z_offset': 0.5864735288482097, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.2463870640893, 'y_offset': 0.9752342891327344, 'z_offset': 1.2023892624699672, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.16870760358429682, 'y_offset': -0.27482492711333645, 'z_offset': 1.501410469775286, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.04256174953804637, 'y_offset': 0.9664624307178169, 'z_offset': 0.6310032186445548, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.1613699513173428, 'y_offset': 0.48692017718994296, 'z_offset': 0.15453087492472817, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.3198216518852104, 'y_offset': 0.42878105406392875, 'z_offset': 0.308732967564849, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.5569656796762876, 'y_offset': 0.12775429987382203, 'z_offset': 0.9523095602803612, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 3.23829787485018, 'y_offset': 0.8647924361114876, 'z_offset': 0.6699179085962954, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.9128447604579306, 'y_offset': -0.41777193978374594, 'z_offset': 2.1915984004369085, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.3902854178670636, 'y_offset': 0.8516066694417825, 'z_offset': 1.3022819479335677, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.6046488618251149, 'y_offset': 0.06829029519431329, 'z_offset': 1.2576163649927468, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.9451983768073067, 'y_offset': -0.3762172888179873, 'z_offset': 2.193360664156114, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.787549643332897, 'y_offset': 0.31093107081042715, 'z_offset': 1.7019837498526849, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.242007692776383, 'y_offset': 0.5417761294139805, 'z_offset': 2.150228326335214, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.332815575251356, 'y_offset': 0.18618570435645887, 'z_offset': 0.5370159460958723, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.5679899644538502, 'y_offset': 0.3700760507216756, 'z_offset': 0.7106246641514837, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 3.5939008901062026, 'y_offset': 0.7534838803860255, 'z_offset': 1.090999614943041, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 3.5936623776510723, 'y_offset': 0.32125168594881215, 'z_offset': 0.8559248372889223, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.7989199788451493, 'y_offset': 0.16942327681899572, 'z_offset': 0.5239466681286108, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.965219428492297, 'y_offset': 0.47045262450003134, 'z_offset': 0.6074140107493884, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.5035073897929107, 'y_offset': 0.8628096378677099, 'z_offset': 0.516609030134449, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.47511294230032053, 'y_offset': -0.26374024483487674, 'z_offset': 1.6815136926976388, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.48968443893097924, 'y_offset': -0.4306480594200168, 'z_offset': 0.6928597653563523, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.4959377973806482, 'y_offset': 0.6572393754857155, 'z_offset': 1.5983814149951576, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.380988965587001, 'y_offset': 0.5214709213402784, 'z_offset': 0.3772878566525113, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.17466505952252498, 'y_offset': -0.0726751642603829, 'z_offset': 2.123729898446007, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 3.382047426873484, 'y_offset': -0.06408983329222817, 'z_offset': 1.7480987099788183, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.9731930923535383, 'y_offset': 0.25926491464721, 'z_offset': 1.34515408205877, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.003850728841988449, 'y_offset': 0.30959383636855575, 'z_offset': 0.6719068146076574, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.9151042492370203, 'y_offset': 0.8134547720761707, 'z_offset': 2.0158557854547476, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.132891640077226, 'y_offset': -0.09590389570242264, 'z_offset': 1.878848983433218, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 2.215258685366705, 'y_offset': 0.6121578790249933, 'z_offset': 1.5580775351250895, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.8198021264013069, 'y_offset': 0.8421970880577905, 'z_offset': 1.5749285760538987, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
