set_id,num_patches,distance,center_score,fusion_score,patches
0,1,15,0.685833752155304,0.0,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
0,2,15,0.6886568665504456,0.10000000149011612,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
0,3,15,0.6767206192016602,0.10000000149011612,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3080929391827272, 'y_offset': 0.6411079880884891, 'z_offset': 0.263681428143745, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
0,4,15,0.6450598239898682,0.0,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3080929391827272, 'y_offset': 0.6411079880884891, 'z_offset': 0.263681428143745, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.22633699121569617, 'y_offset': -0.10634949345253142, 'z_offset': 0.7408969455948129, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
0,5,15,0.6435369253158569,0.0,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3080929391827272, 'y_offset': 0.6411079880884891, 'z_offset': 0.263681428143745, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.22633699121569617, 'y_offset': -0.10634949345253142, 'z_offset': 0.7408969455948129, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.412269082952266, 'y_offset': 0.4857259880933138, 'z_offset': 2.2049020605027567, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
0,1,20,0.6936630010604858,0.10000000149011612,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
0,2,20,0.658328115940094,0.10000000149011612,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
0,3,20,0.40648311376571655,0.0,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3080929391827272, 'y_offset': 0.6411079880884891, 'z_offset': 0.263681428143745, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}]"
0,4,20,0.391312837600708,0.0,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3080929391827272, 'y_offset': 0.6411079880884891, 'z_offset': 0.263681428143745, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.22633699121569617, 'y_offset': -0.10634949345253142, 'z_offset': 0.7408969455948129, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
0,5,20,0.0,0.10000000149011612,"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.451029955877058, 'y_offset': -0.5075280205116878, 'z_offset': 1.731139856102441, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.3080929391827272, 'y_offset': 0.6411079880884891, 'z_offset': 0.263681428143745, 'patch_size': 0.4, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.22633699121569617, 'y_offset': -0.10634949345253142, 'z_offset': 0.7408969455948129, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 2.412269082952266, 'y_offset': 0.4857259880933138, 'z_offset': 2.2049020605027567, 'patch_size': 0.4, 'side': 'left', 'stabilize_anchor': False}]"
