set_id,distance,num_points,score_center,score_fusion,point_idx,points
0,25,6,0.0,0.0,"[9, 14, 13, 32, 7, 11]","[{'x_offset': 1.8370364052903407, 'y_offset': -0.06209156640639779, 'z_offset': 2.1073205369810974, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.2862967718248324, 'y_offset': 0.8406445632161097, 'z_offset': 0.6186379366581883, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.5036238522478933, 'y_offset': -0.6652649162926672, 'z_offset': 1.4443866872172881, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.3080929391827272, 'y_offset': 0.6411079880884891, 'z_offset': 0.263681428143745, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.7806185720880952, 'y_offset': 0.9223447476735271, 'z_offset': 1.0639480163825714, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
0,30,1,0.0,0.0,[32],"[{'x_offset': 0.42816987556185104, 'y_offset': 0.9062541356804434, 'z_offset': 1.5571911605338844, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,5,1,0.6346901059150696,0.0,[45],"[{'x_offset': 1.694256569946785, 'y_offset': 0.14608087300120343, 'z_offset': 1.4732001399285037, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,5,2,0.6205368041992188,0.0,"[45, 21]","[{'x_offset': 1.694256569946785, 'y_offset': 0.14608087300120343, 'z_offset': 1.4732001399285037, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.687674075288601, 'y_offset': -0.6205800501721955, 'z_offset': 1.5276299442380297, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,5,3,0.615338921546936,0.0,"[45, 21, 14]","[{'x_offset': 1.694256569946785, 'y_offset': 0.14608087300120343, 'z_offset': 1.4732001399285037, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.687674075288601, 'y_offset': -0.6205800501721955, 'z_offset': 1.5276299442380297, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
1,5,4,0.609319269657135,0.0,"[45, 21, 14, 43]","[{'x_offset': 1.694256569946785, 'y_offset': 0.14608087300120343, 'z_offset': 1.4732001399285037, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.687674075288601, 'y_offset': -0.6205800501721955, 'z_offset': 1.5276299442380297, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.4306998642561157, 'y_offset': -0.326115324409306, 'z_offset': 0.6141767003781232, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
1,5,5,0.5922130346298218,0.0,"[45, 21, 14, 43, 9]","[{'x_offset': 1.694256569946785, 'y_offset': 0.14608087300120343, 'z_offset': 1.4732001399285037, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.687674075288601, 'y_offset': -0.6205800501721955, 'z_offset': 1.5276299442380297, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.4306998642561157, 'y_offset': -0.326115324409306, 'z_offset': 0.6141767003781232, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.02544561334725337, 'y_offset': 0.1802687106654589, 'z_offset': 1.0233041652096129, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
1,5,6,0.5671675205230713,0.0,"[45, 21, 14, 43, 9, 35]","[{'x_offset': 1.694256569946785, 'y_offset': 0.14608087300120343, 'z_offset': 1.4732001399285037, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.687674075288601, 'y_offset': -0.6205800501721955, 'z_offset': 1.5276299442380297, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.4306998642561157, 'y_offset': -0.326115324409306, 'z_offset': 0.6141767003781232, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.02544561334725337, 'y_offset': 0.1802687106654589, 'z_offset': 1.0233041652096129, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,5,7,0.5495443940162659,0.0,"[45, 21, 14, 43, 9, 35, 4]","[{'x_offset': 1.694256569946785, 'y_offset': 0.14608087300120343, 'z_offset': 1.4732001399285037, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.687674075288601, 'y_offset': -0.6205800501721955, 'z_offset': 1.5276299442380297, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.4306998642561157, 'y_offset': -0.326115324409306, 'z_offset': 0.6141767003781232, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.02544561334725337, 'y_offset': 0.1802687106654589, 'z_offset': 1.0233041652096129, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.5613116620307365, 'y_offset': 0.8629368529830648, 'z_offset': 2.0337933556823984, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}]"
1,5,8,0.5433123707771301,0.0,"[45, 21, 14, 43, 9, 35, 4, 12]","[{'x_offset': 1.694256569946785, 'y_offset': 0.14608087300120343, 'z_offset': 1.4732001399285037, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.687674075288601, 'y_offset': -0.6205800501721955, 'z_offset': 1.5276299442380297, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 0.03822999876576905, 'y_offset': 0.9753826139350883, 'z_offset': 1.419584168523159, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.4306998642561157, 'y_offset': -0.326115324409306, 'z_offset': 0.6141767003781232, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': 0.02544561334725337, 'y_offset': 0.1802687106654589, 'z_offset': 1.0233041652096129, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}, {'x_offset': -0.2808457644486164, 'y_offset': -0.02018416260307143, 'z_offset': 1.4773634799378617, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': -0.5613116620307365, 'y_offset': 0.8629368529830648, 'z_offset': 2.0337933556823984, 'patch_size': 0.0, 'side': 'left', 'stabilize_anchor': False}, {'x_offset': 1.753518233993994, 'y_offset': 0.9078384783626154, 'z_offset': 1.4793651838288824, 'patch_size': 0.0, 'side': 'right', 'stabilize_anchor': False}]"
